Chat,New York 4,Cables,High,35,0.476244665,Violation,8982,Mail Delivery Issue,20,Tier 4,18,499,10,3992,61.44742567,6.664804903,FALSE,Closed,True,84,Central Sales,W_User.8,1,W_Account.1,1,2016-11-29,2017-02-21,Case_0,true
Chat,New York 3,Cables,High,55,0.55501804,Compliant,8892,Mail Delivery Issue,20,Tier 4,18,494,10,3952,61.43292241,6.656710588,FALSE,Closed,True,36,East Sales,W_User.12,1,W_Account.2,1,2017-01-16,2017-02-21,Case_1,true
Chat,New York 2,Cables,High,55,0.497466619,Violation,10782,Software Issue,20,Tier 4,18,599,10,4792,61.73749094,6.81161584,FALSE,Closed,True,120,East Sales,W_User.15,1,W_Account.3,1,2016-10-24,2017-02-21,Case_2,true
Chat,New York 1,Cables,High,19,0.556886244,Compliant,5994,Hardware Issue,20,Tier 4,18,333,10,2664,60.96591733,6.339713786,FALSE,Closed,True,12,West Sales,W_User.5,1,W_Account.4,1,2017-02-09,2017-02-21,Case_3,true
Chat,Chicago 3,Cables,Medium,41,0.49626472,Compliant,6480,Hardware Issue,20,Tier 4,18,360,10,2880,61.04423495,6.402376049,FALSE,Closed,False,36,Central Sales,W_User.9,1,W_Account.5,1,2017-01-16,2017-02-21,Case_4,true
Chat,Chicago 2,Cables,Medium,60,0.438335738,Violation,4788,Hardware Issue,20,Tier 4,18,266,10,2128,60.7715736,6.159152478,FALSE,Closed,True,60,East Sales,W_User.13,1,W_Account.6,1,2016-12-23,2017-02-21,Case_5,true
Chat,Chicago 1,Cables,Medium,47,0.484901613,Compliant,8928,Mail Delivery Issue,20,Tier 4,18,496,10,3968,61.43872371,6.659958102,FALSE,Closed,False,24,East Sales,W_User.14,1,W_Account.7,1,2017-01-28,2017-02-21,Case_6,true
Chat,Boston 2,Cables,Low,43,0.564022992,Compliant,9594,Hardware Issue,20,Tier 4,18,533,10,4264,61.54604786,6.717784917,FALSE,Closed,True,12,Central Sales,W_User.6,1,W_Account.8,1,2017-02-09,2017-02-21,Case_7,true
Chat,Boston 1,Cables,Low,37,0.537586988,Compliant,12510,Software Issue,20,Tier 4,18,695,10,5560,62.01595359,6.93109476,FALSE,Closed,True,12,Central Sales,W_User.8,1,W_Account.9,1,2017-02-09,2017-02-21,Case_8,true
Chat,New York 4,Cameras,High,26,0.413318546,Violation,82080,Mail Delivery Issue,300,Tier 4,270,304,150,36480,73.22697607,8.443098225,FALSE,Closed,False,108,West Sales,W_User.3,1,W_Account.10,2,2016-11-05,2017-02-21,Case_9,true
Chat,New York 3,Cameras,High,71,0.573934804,Violation,52110,Hardware Issue,300,Tier 4,270,193,150,23160,68.39738941,8.077920526,FALSE,Closed,True,72,South Sales,W_User.17,1,W_Account.10,2,2016-12-11,2017-02-21,Case_10,true
Chat,New York 2,Cameras,High,66,0.491190061,Violation,105300,Mail Delivery Issue,300,Tier 4,270,390,150,46800,76.96881798,8.643329803,FALSE,Closed,False,60,South Sales,W_User.16,1,W_Account.11,1,2016-12-23,2017-02-21,Case_11,true
Chat,New York 1,Cameras,High,45,0.506267227,Compliant,79650,Mail Delivery Issue,300,Tier 4,270,295,150,35400,72.83538796,8.418943393,FALSE,Closed,False,36,East Sales,W_User.15,1,W_Account.12,1,2017-01-16,2017-02-21,Case_12,true
Chat,Chicago 3,Cameras,Medium,40,0.458597229,Compliant,70740,Hardware Issue,300,Tier 4,270,262,150,31440,71.3995649,8.323592821,FALSE,Closed,True,12,Central Sales,W_User.6,1,W_Account.13,1,2017-02-09,2017-02-21,Case_13,true
Chat,Chicago 2,Cameras,Medium,65,0.475429956,Violation,79650,Mail Delivery Issue,300,Tier 4,270,295,150,35400,72.83538796,8.418943393,FALSE,Closed,True,84,South Sales,W_User.17,1,W_Account.14,1,2016-11-29,2017-02-21,Case_14,true
Chat,Chicago 1,Cameras,Medium,38,0.478597229,Violation,70200,Hardware Issue,300,Tier 4,270,260,150,31200,71.31254532,8.317433721,FALSE,Closed,True,96,Central Sales,W_User.8,1,W_Account.15,1,2016-11-17,2017-02-21,Case_15,true
Chat,Boston 2,Cameras,Low,54,0.551365072,Violation,61830,Mail Delivery Issue,300,Tier 4,270,229,150,27480,69.96374184,8.215388824,FALSE,Closed,True,108,East Sales,W_User.15,1,W_Account.16,4,2016-11-05,2017-02-21,Case_16,true
Chat,Boston 1,Cameras,Low,47,0.518898817,Compliant,55620,Software Issue,300,Tier 4,270,206,150,24720,68.96301668,8.13031432,FALSE,Closed,True,12,East Sales,W_User.14,1,W_Account.16,4,2017-02-09,2017-02-21,Case_17,true
Chat,New York 4,Cell Phones,High,48,0.451250277,Compliant,33490,Software Issue,200,Tier 2,170,197,100,13790,65,7.661185368,FALSE,Closed,True,48,East Sales,W_User.12,1,W_Account.16,4,2017-01-04,2017-02-21,Case_18,true
