Email,Boston 1,Headphones,Low,55,0.506347394,Violation,49770,Feature Request,70,Tier 1,70,711,35,24885,69.02284264,8.135661388,FALSE,Closed,True,72,East Sales,W_User.13,32,W_Account.6032,17,2016-11-10,2017-01-21,Case_10000,true
Email,New York 4,Home Audio,High,30,0.406891237,Violation,118800,Feature Request,400,Tier 1,400,297,200,59400,81.5373459,8.834954722,FALSE,Closed,True,84,Central Sales,W_User.7,32,W_Account.6033,1,2016-10-29,2017-01-21,Case_10001,true
Email,New York 3,Home Audio,High,51,0.50498196,Compliant,112680,Feature Request,400,Tier 4,360,313,200,50080,78.15808557,8.697775227,FALSE,Closed,True,36,East Sales,W_User.11,32,W_Account.6034,1,2016-12-16,2017-01-21,Case_10002,true
Email,New York 2,Home Audio,High,56,0.472272793,Compliant,148320,Feature Request,400,Tier 4,360,412,200,65920,83.90137781,8.918664303,FALSE,Closed,False,24,East Sales,W_User.15,32,W_Account.6035,1,2016-12-28,2017-01-21,Case_10003,true
Email,New York 1,Home Audio,High,18,0.462257696,Violation,146880,Feature Request,400,Tier 4,360,408,200,65280,83.6693256,8.910822693,FALSE,Closed,False,84,West Sales,W_User.4,32,W_Account.6036,1,2016-10-29,2017-01-21,Case_10004,true
Email,Chicago 3,Home Audio,Medium,43,0.452272793,Compliant,77040,Feature Request,400,Tier 4,360,214,200,34240,72.41479333,8.392164351,FALSE,Closed,False,48,Central Sales,W_User.10,32,W_Account.6037,2,2016-12-04,2017-01-21,Case_10005,true
Email,Chicago 2,Home Audio,Medium,41,0.426106786,Violation,59400,Feature Request,400,Tier 4,360,165,200,26400,69.57215373,8.183162558,FALSE,Closed,False,120,Central Sales,W_User.10,32,W_Account.6037,2,2016-09-23,2017-01-21,Case_10006,true
Email,Chicago 1,Home Audio,Medium,35,0.51626472,Compliant,97200,Feature Request,400,Tier 4,360,270,200,43200,75.66352429,8.578994786,FALSE,Closed,False,48,Central Sales,W_User.6,32,W_Account.6038,1,2016-12-04,2017-01-21,Case_10007,true
Email,Boston 2,Home Audio,Low,31,0.456764563,Compliant,116640,Feature Request,400,Tier 4,360,324,200,51840,78.79622915,8.725537312,FALSE,Closed,False,36,Central Sales,W_User.7,32,W_Account.6039,1,2016-12-16,2017-01-21,Case_10008,true
Email,Boston 1,Home Audio,Low,26,0.574857346,Violation,108720,Feature Request,400,Tier 4,360,302,200,48320,77.51994199,8.669019819,FALSE,Closed,False,120,West Sales,W_User.1,32,W_Account.6040,1,2016-09-23,2017-01-21,Case_10009,true
Email,New York 4,Tablets,High,45,0.44498196,Compliant,150535,Feature Request,700,Tier 2,595,253,350,61985,82.47461929,8.869193389,FALSE,Closed,True,12,East Sales,W_User.13,32,W_Account.6041,2,2017-01-09,2017-01-21,Case_10010,true
Email,New York 3,Tablets,High,57,0.548749723,Violation,124950,Feature Request,700,Tier 2,595,210,350,51450,78.65482234,8.719467656,FALSE,Closed,True,96,East Sales,W_User.15,32,W_Account.6041,2,2016-10-17,2017-01-21,Case_10011,true
Email,New York 2,Tablets,High,50,0.528809939,Compliant,188020,Feature Request,700,Tier 2,595,316,350,77420,88.07106599,9.047911312,FALSE,Closed,True,12,East Sales,W_User.12,32,W_Account.6042,1,2017-01-09,2017-01-21,Case_10012,true
Email,New York 1,Tablets,High,42,0.563336776,Compliant,176120,Feature Request,700,Tier 2,595,296,350,72520,86.29441624,8.995359354,FALSE,Closed,True,48,Central Sales,W_User.7,32,W_Account.6043,1,2016-12-04,2017-01-21,Case_10013,true
Email,Chicago 3,Tablets,Medium,53,0.502533381,Violation,98175,Feature Request,700,Tier 2,595,165,350,40425,74.65736041,8.52563157,FALSE,Closed,False,120,East Sales,W_User.15,32,W_Account.6044,1,2016-09-23,2017-01-21,Case_10014,true
Email,Chicago 2,Tablets,Medium,40,0.401664262,Compliant,99960,Feature Request,700,Tier 2,595,168,350,41160,74.92385787,8.5401141,FALSE,Closed,True,36,Central Sales,W_User.10,32,W_Account.6045,1,2016-12-16,2017-01-21,Case_10015,true
Email,Chicago 1,Tablets,Medium,24,0.45954682,Compliant,116025,Feature Request,700,Tier 2,595,195,350,47775,77.32233503,8.659902733,FALSE,Closed,False,24,West Sales,W_User.2,32,W_Account.6046,1,2016-12-28,2017-01-21,Case_10016,true
Email,Boston 2,Tablets,Low,46,0.583235437,Compliant,227885,Feature Request,700,Tier 2,595,383,350,93835,94.02284264,9.202468291,FALSE,Closed,True,12,East Sales,W_User.12,32,W_Account.6047,3,2017-01-09,2017-01-21,Case_10017,true
Email,Boston 1,Tablets,Low,29,0.612703408,Violation,214795,Feature Request,700,Tier 2,595,361,350,88445,92.06852792,9.154920316,FALSE,Closed,True,96,West Sales,W_User.5,32,W_Account.6047,3,2016-10-17,2017-01-21,Case_10018,true
Email,New York 4,TVs,High,27,0.419708334,Violation,38250,Feature Request,1000,Tier 2,850,45,500,15750,65.7106599,7.768002217,FALSE,Closed,False,96,West Sales,W_User.2,32,W_Account.6047,3,2016-10-17,2017-01-21,Case_10019,true
Email,New York 3,TVs,High,70,0.492393568,Violation,39100,Feature Request,1000,Tier 2,850,46,500,16100,65.83756345,7.785667953,FALSE,Closed,True,108,South Sales,W_User.16,32,W_Account.6048,1,2016-10-05,2017-01-21,Case_10020,true
Email,New York 2,TVs,High,53,0.478597229,Compliant,82450,Feature Request,1000,Tier 2,850,97,500,33950,72.30964467,8.385327823,FALSE,Closed,False,24,East Sales,W_User.15,32,W_Account.6049,1,2016-12-28,2017-01-21,Case_10021,true
Email,New York 1,TVs,High,15,0.436663224,Violation,79900,Feature Request,1000,Tier 2,850,94,500,32900,71.92893401,8.360076784,FALSE,Closed,False,120,West Sales,W_User.3,32,W_Account.6050,1,2016-09-23,2017-01-21,Case_10022,true
Email,Chicago 3,TVs,Medium,41,0.534075904,Violation,58650,Feature Request,1000,Tier 2,850,69,500,24150,68.75634518,8.111564036,FALSE,Closed,False,108,Central Sales,W_User.6,32,W_Account.6051,1,2016-10-05,2017-01-21,Case_10023,true
Email,Chicago 2,TVs,Medium,65,0.395534346,Violation,52700,Feature Request,1000,Tier 2,850,62,500,21700,67.8680203,8.025584271,FALSE,Closed,True,108,South Sales,W_User.16,32,W_Account.6052,2,2016-10-05,2017-01-21,Case_10024,true
Email,Chicago 1,TVs,Medium,49,0.56686349,Violation,117300,Feature Request,1000,Tier 2,850,138,500,48300,77.51269036,8.668687068,FALSE,Closed,False,108,East Sales,W_User.14,32,W_Account.6052,2,2016-10-05,2017-01-21,Case_10025,true
Email,Boston 2,TVs,Low,51,0.475977008,Compliant,83300,Feature Request,1000,Tier 2,850,98,500,34300,72.43654822,8.393571574,FALSE,Closed,True,24,East Sales,W_User.13,32,W_Account.6053,1,2016-12-28,2017-01-21,Case_10026,true
Email,Boston 1,TVs,Low,28,0.562413012,Compliant,85000,Feature Request,1000,Tier 2,850,100,500,35000,72.69035533,8.409809674,FALSE,Closed,True,12,West Sales,W_User.1,32,W_Account.6054,3,2017-01-09,2017-01-21,Case_10027,true
Email,New York 4,Video Games,High,39,0.432393568,Violation,3040,Feature Request,50,Tier 1,47.5,64,25,1440,60.52211748,5.845253016,FALSE,Closed,False,96,Central Sales,W_User.6,32,W_Account.6054,3,2016-10-17,2017-01-21,Case_10028,true
Email,New York 3,Video Games,High,50,0.586681454,Compliant,0,Feature Request,50,Tier 2,42.5,0,25,0,60,0,FALSE,Closed,True,36,East Sales,W_User.13,32,W_Account.6054,3,2016-12-16,2017-01-21,Case_10029,true
Email,New York 2,Video Games,High,65,0.554075904,Violation,1092.5,Feature Request,50,Tier 1,47.5,23,25,517.5,60.18763597,5.022695375,FALSE,Closed,False,84,South Sales,W_User.19,32,W_Account.6055,1,2016-10-29,2017-01-21,Case_10030,true
Email,Chicago 3,Video Games,Medium,33,0.521402771,Compliant,2232.5,Feature Request,50,Tier 1,47.5,47,25,1057.5,60.38343002,5.597104206,FALSE,Closed,False,12,Central Sales,W_User.6,32,W_Account.6056,7,2017-01-09,2017-01-21,Case_10031,true
Email,Chicago 2,Video Games,Medium,38,0.450611104,Violation,0,Feature Request,50,Tier 1,47.5,0,25,0,60,0,FALSE,Closed,True,84,Central Sales,W_User.9,32,W_Account.6056,7,2016-10-29,2017-01-21,Case_10032,true
Email,Chicago 1,Video Games,Medium,29,0.522533381,Violation,4560,Feature Request,50,Tier 1,47.5,96,25,2160,60.78317621,6.171149098,FALSE,Closed,True,96,West Sales,W_User.4,32,W_Account.6056,7,2016-10-17,2017-01-21,Case_10033,true
Email,Boston 2,Video Games,Low,45,0.532518334,Violation,4512.5,Feature Request,50,Tier 1,47.5,95,25,2137.5,60.77501813,6.162732701,FALSE,Closed,False,72,East Sales,W_User.15,32,W_Account.6056,7,2016-11-10,2017-01-21,Case_10034,true
Email,Boston 1,Video Games,Low,51,0.543795445,Violation,5177.5,Feature Request,50,Tier 1,47.5,109,25,2452.5,60.88923133,6.273226197,FALSE,Closed,True,108,East Sales,W_User.15,32,W_Account.6056,7,2016-10-05,2017-01-21,Case_10035,true
Email,New York 4,Cables,High,24,0.426065196,Compliant,20300,Feature Request,20,Tier 1,20,1015,10,10150,63.68020305,7.41485747,FALSE,Closed,False,48,West Sales,W_User.4,32,W_Account.6056,7,2016-12-04,2017-01-21,Case_10036,true
Email,New York 3,Cables,High,67,0.466891237,Violation,15660,Feature Request,20,Tier 1,20,783,10,7830,62.83901378,7.206273105,FALSE,Closed,True,108,South Sales,W_User.16,32,W_Account.6056,7,2016-10-05,2017-01-21,Case_10037,true
Email,New York 2,Cables,High,46,0.45313651,Compliant,25040,Feature Request,20,Tier 1,20,1252,10,12520,64.53952139,7.583529161,FALSE,Closed,True,12,East Sales,W_User.13,32,W_Account.6057,1,2017-01-09,2017-01-21,Case_10038,true
Email,New York 1,Cables,High,42,0.5,Violation,18560,Feature Request,20,Tier 1,20,928,10,9280,63.36475707,7.342830923,FALSE,Closed,False,96,Central Sales,W_User.7,32,W_Account.6058,1,2016-10-17,2017-01-21,Case_10039,true
Email,Chicago 3,Cables,Medium,32,0.426688559,Compliant,19160,Feature Request,20,Tier 1,20,958,10,9580,63.47353154,7.368403344,FALSE,Closed,True,24,Central Sales,W_User.8,32,W_Account.6059,2,2016-12-28,2017-01-21,Case_10040,true
Email,Chicago 2,Cables,Medium,48,0.42,Compliant,16440,Feature Request,20,Tier 1,20,822,10,8220,62.98042059,7.245341963,FALSE,Closed,False,12,East Sales,W_User.14,32,W_Account.6059,2,2017-01-09,2017-01-21,Case_10041,true
Email,Chicago 1,Cables,Medium,42,0.51,Compliant,23160,Feature Request,20,Tier 1,20,1158,10,11580,64.19869471,7.520797493,FALSE,Closed,True,12,Central Sales,W_User.10,32,W_Account.6060,1,2017-01-09,2017-01-21,Case_10042,true
Email,Boston 2,Cables,Low,43,0.488634928,Compliant,27080,Feature Request,20,Tier 1,20,1354,10,13540,64.9093546,7.646480263,FALSE,Closed,False,48,Central Sales,W_User.7,32,W_Account.6061,2,2016-12-04,2017-01-21,Case_10043,true
