Case_16763,W_User.9,2016-12-18,created,,
Case_16763,W_User.9,2016-12-18,Status,,New
Case_16763,W_User.9,2016-12-30,Status,New,Waiting on Customer
Case_16764,W_User.6,2016-12-06,created,,
Case_16764,W_User.6,2016-12-06,Status,,New
Case_16764,W_User.6,2016-12-30,Status,New,Working
Case_16765,W_User.8,2016-11-24,created,,
Case_16765,W_User.8,2016-11-24,Status,,New
Case_16765,W_User.8,2016-12-30,Status,New,Closed
Case_16766,W_User.15,2016-11-24,created,,
Case_16766,W_User.15,2016-11-24,Status,,New
Case_16766,W_User.15,2016-12-04,Status,New,On Hold
Case_16766,W_User.15,2016-12-28,Status,On Hold,Working
Case_16766,W_User.15,2016-12-30,Status,Working,Closed
Case_16767,W_User.12,2016-11-12,created,,
Case_16767,W_User.12,2016-11-12,Status,,New
Case_16767,W_User.12,2016-11-18,Status,New,Working
Case_16767,W_User.12,2016-11-23,Status,Working,On Hold
Case_16767,W_User.12,2016-11-25,Status,On Hold,Waiting on Customer
Case_16767,W_User.12,2016-12-21,Status,Waiting on Customer,Working
Case_16767,W_User.12,2016-12-24,Status,Working,Waiting on Customer
Case_16767,W_User.12,2016-12-30,Status,Waiting on Customer,Closed
Case_16768,W_User.6,2016-11-24,created,,
Case_16768,W_User.6,2016-11-24,Status,,New
Case_16768,W_User.6,2016-12-30,Status,New,Closed
Case_16769,W_User.6,2016-11-12,created,,
Case_16769,W_User.6,2016-11-12,Status,,New
Case_16769,W_User.6,2016-11-15,Status,New,Working
Case_16769,W_User.6,2016-11-24,Status,Working,Waiting on Customer
Case_16769,W_User.6,2016-11-24,Status,Waiting on Customer,Working
Case_16769,W_User.6,2016-12-11,Status,Working,On Hold
Case_16769,W_User.6,2016-12-30,Status,On Hold,Closed
Case_16770,W_User.10,2016-11-12,created,,
Case_16770,W_User.10,2016-11-12,Status,,New
Case_16770,W_User.10,2016-12-30,Status,New,Closed
Case_16771,W_User.9,2016-12-06,created,,
Case_16771,W_User.9,2016-12-06,Status,,New
Case_16771,W_User.9,2016-12-30,Status,New,Closed
Case_16772,W_User.4,2016-10-31,created,,
Case_16772,W_User.4,2016-10-31,Status,,New
Case_16772,W_User.4,2016-12-30,Status,New,Closed
Case_16773,W_User.4,2016-09-13,created,,
Case_16773,W_User.4,2016-09-13,Status,,New
Case_16773,W_User.4,2016-12-30,Status,New,Closed
Case_16774,W_User.7,2016-11-24,created,,
Case_16774,W_User.7,2016-11-24,Status,,New
Case_16774,W_User.7,2016-12-30,Status,New,Closed
Case_16775,W_User.11,2016-12-06,created,,
Case_16775,W_User.11,2016-12-06,Status,,New
Case_16775,W_User.11,2016-12-13,Status,New,On Hold
Case_16775,W_User.11,2016-12-17,Status,On Hold,Waiting on Customer
Case_16775,W_User.11,2016-12-30,Status,Waiting on Customer,Closed
Case_16776,W_User.12,2016-11-24,created,,
Case_16776,W_User.12,2016-11-24,Status,,New
Case_16776,W_User.12,2016-12-30,Status,New,Closed
Case_16777,W_User.9,2016-09-13,created,,
Case_16777,W_User.9,2016-09-13,Status,,New
Case_16777,W_User.9,2016-10-12,Status,New,Working
Case_16777,W_User.9,2016-10-20,Status,Working,On Hold
Case_16777,W_User.9,2016-11-04,Status,On Hold,Escalated
Case_16777,W_User.9,2016-12-02,Status,Escalated,On Hold
Case_16777,W_User.9,2016-12-24,Status,On Hold,Waiting on Customer
Case_16777,W_User.9,2016-12-30,Status,Waiting on Customer,Closed
Case_16778,W_User.14,2016-11-24,created,,
Case_16778,W_User.14,2016-11-24,Status,,New
Case_16778,W_User.14,2016-12-12,Status,New,Waiting on Customer
Case_16778,W_User.14,2016-12-14,Status,Waiting on Customer,On Hold
Case_16778,W_User.14,2016-12-18,Status,On Hold,Waiting on Customer
Case_16778,W_User.14,2016-12-30,Status,Waiting on Customer,Closed
Case_16779,W_User.6,2016-11-24,created,,
Case_16779,W_User.6,2016-11-24,Status,,New
Case_16779,W_User.6,2016-12-15,Status,New,Working
Case_16779,W_User.6,2016-12-16,Status,Working,Escalated
Case_16779,W_User.6,2016-12-23,Status,Escalated,Working
Case_16779,W_User.6,2016-12-30,Status,Working,Closed
Case_16780,W_User.7,2016-12-18,created,,
Case_16780,W_User.7,2016-12-18,Status,,New
Case_16780,W_User.7,2016-12-30,Status,New,Closed
Case_16781,W_User.6,2016-12-06,created,,
Case_16781,W_User.6,2016-12-06,Status,,New
Case_16781,W_User.6,2016-12-09,Status,New,On Hold
Case_16781,W_User.6,2016-12-13,Status,On Hold,Escalated
Case_16781,W_User.6,2016-12-30,Status,Escalated,Closed
Case_16782,W_User.7,2016-11-24,created,,
Case_16782,W_User.7,2016-11-24,Status,,New
Case_16782,W_User.7,2016-12-30,Status,New,Closed
Case_16783,W_User.7,2016-11-24,created,,
Case_16783,W_User.7,2016-11-24,Status,,New
Case_16783,W_User.7,2016-12-30,Status,New,Closed
Case_16784,W_User.18,2016-09-01,created,,
Case_16784,W_User.18,2016-09-01,Status,,New
Case_16784,W_User.18,2016-12-30,Status,New,Closed
Case_16785,W_User.13,2016-12-06,created,,
Case_16785,W_User.13,2016-12-06,Status,,New
Case_16785,W_User.13,2016-12-11,Status,New,Escalated
Case_16785,W_User.13,2016-12-30,Status,Escalated,Closed
Case_16786,W_User.6,2016-09-25,created,,
Case_16786,W_User.6,2016-09-25,Status,,New
Case_16786,W_User.6,2016-12-30,Status,New,Closed
Case_16787,W_User.10,2016-10-07,created,,
Case_16787,W_User.10,2016-10-07,Status,,New
Case_16787,W_User.10,2016-12-30,Status,New,Closed
Case_16788,W_User.11,2016-10-31,created,,
Case_16788,W_User.11,2016-10-31,Status,,New
Case_16788,W_User.11,2016-10-31,Status,New,Escalated
Case_16788,W_User.11,2016-11-12,Status,Escalated,Waiting on Customer
Case_16788,W_User.11,2016-11-24,Status,Waiting on Customer,Working
Case_16788,W_User.11,2016-11-26,Status,Working,Waiting on Customer
Case_16788,W_User.11,2016-12-13,Status,Waiting on Customer,Working
Case_16788,W_User.11,2016-12-19,Status,Working,Waiting on Customer
Case_16788,W_User.11,2016-12-30,Status,Waiting on Customer,Closed
Case_16789,W_User.9,2016-09-13,created,,
Case_16789,W_User.9,2016-09-13,Status,,New
Case_16789,W_User.9,2016-12-30,Status,New,Closed
Case_16790,W_User.2,2016-11-12,created,,
Case_16790,W_User.2,2016-11-12,Status,,New
Case_16790,W_User.2,2016-11-21,Status,New,Working
Case_16790,W_User.2,2016-11-24,Status,Working,Escalated
Case_16790,W_User.2,2016-12-06,Status,Escalated,Waiting on Customer
Case_16790,W_User.2,2016-12-13,Status,Waiting on Customer,Working
Case_16790,W_User.2,2016-12-16,Status,Working,On Hold
Case_16790,W_User.2,2016-12-30,Status,On Hold,Closed
Case_16791,W_User.2,2016-12-18,created,,
Case_16791,W_User.2,2016-12-18,Status,,New
Case_16791,W_User.2,2016-12-30,Status,New,Closed
Case_16792,W_User.2,2016-11-24,created,,
Case_16792,W_User.2,2016-11-24,Status,,New
Case_16792,W_User.2,2016-12-13,Status,New,Escalated
Case_16792,W_User.2,2016-12-14,Status,Escalated,On Hold
Case_16792,W_User.2,2016-12-30,Status,On Hold,Closed
Case_16793,W_User.18,2016-11-24,created,,
Case_16793,W_User.18,2016-11-24,Status,,New
Case_16793,W_User.18,2016-12-01,Status,New,On Hold
Case_16793,W_User.18,2016-12-01,Status,On Hold,Escalated
Case_16793,W_User.18,2016-12-14,Status,Escalated,Waiting on Customer
Case_16793,W_User.18,2016-12-30,Status,Waiting on Customer,Closed
Case_16794,W_User.7,2016-11-24,created,,
Case_16794,W_User.7,2016-11-24,Status,,New
Case_16794,W_User.7,2016-12-30,Status,New,Closed
Case_16795,W_User.4,2016-12-18,created,,
Case_16795,W_User.4,2016-12-18,Status,,New
Case_16795,W_User.4,2016-12-30,Status,New,Closed
Case_16796,W_User.10,2016-10-31,created,,
Case_16796,W_User.10,2016-10-31,Status,,New
Case_16796,W_User.10,2016-12-30,Status,New,Closed
Case_16797,W_User.10,2016-10-19,created,,
Case_16797,W_User.10,2016-10-19,Status,,New
Case_16797,W_User.10,2016-12-30,Status,New,Closed
Case_16798,W_User.11,2016-10-31,created,,
Case_16798,W_User.11,2016-10-31,Status,,New
Case_16798,W_User.11,2016-12-30,Status,New,Closed
Case_16799,W_User.11,2016-11-24,created,,
Case_16799,W_User.11,2016-11-24,Status,,New
Case_16799,W_User.11,2016-12-20,Status,New,Escalated
Case_16799,W_User.11,2016-12-30,Status,Escalated,Closed
Case_16800,W_User.8,2016-12-06,created,,
Case_16800,W_User.8,2016-12-06,Status,,New
Case_16800,W_User.8,2016-12-24,Status,New,Waiting on Customer
Case_16800,W_User.8,2016-12-30,Status,Waiting on Customer,Closed
Case_16801,W_User.7,2016-10-07,created,,
Case_16801,W_User.7,2016-10-07,Status,,New
Case_16801,W_User.7,2016-10-23,Status,New,Escalated
Case_16801,W_User.7,2016-11-18,Status,Escalated,Working
Case_16801,W_User.7,2016-11-29,Status,Working,On Hold
Case_16801,W_User.7,2016-12-28,Status,On Hold,Waiting on Customer
Case_16801,W_User.7,2016-12-30,Status,Waiting on Customer,Closed
Case_16802,W_User.15,2016-12-18,created,,
Case_16802,W_User.15,2016-12-18,Status,,New
Case_16802,W_User.15,2016-12-30,Status,New,Closed
Case_16803,W_User.11,2016-11-24,created,,
Case_16803,W_User.11,2016-11-24,Status,,New
Case_16803,W_User.11,2016-12-30,Status,New,Closed
Case_16804,W_User.10,2016-09-01,created,,
Case_16804,W_User.10,2016-09-01,Status,,New
Case_16804,W_User.10,2016-12-30,Status,New,Closed
Case_16805,W_User.12,2016-10-19,created,,
Case_16805,W_User.12,2016-10-19,Status,,New
Case_16805,W_User.12,2016-11-03,Status,New,Waiting on Customer
