Case_14671,W_User.8,2016-09-15,Status,New,Working
Case_14671,W_User.8,2016-10-03,Status,Working,On Hold
Case_14671,W_User.8,2016-10-06,Status,On Hold,Waiting on Customer
Case_14671,W_User.8,2016-10-14,Status,Waiting on Customer,Working
Case_14671,W_User.8,2016-10-23,Status,Working,Escalated
Case_14671,W_User.8,2016-11-10,Status,Escalated,On Hold
Case_14671,W_User.8,2016-12-03,Status,On Hold,Working
Case_14671,W_User.8,2016-12-26,Status,Working,Waiting on Customer
Case_14671,W_User.8,2017-01-02,Status,Waiting on Customer,Working
Case_14671,W_User.8,2017-01-06,Status,Working,Closed
Case_14672,W_User.9,2016-12-01,created,,
Case_14672,W_User.9,2016-12-01,Status,,New
Case_14672,W_User.9,2016-12-01,Status,New,Working
Case_14672,W_User.9,2016-12-24,Status,Working,On Hold
Case_14672,W_User.9,2017-01-06,Status,On Hold,Closed
Case_14673,W_User.7,2016-12-13,created,,
Case_14673,W_User.7,2016-12-13,Status,,New
Case_14673,W_User.7,2016-12-26,Status,New,Working
Case_14673,W_User.7,2017-01-06,Status,Working,Closed
Case_14674,W_User.15,2016-11-07,created,,
Case_14674,W_User.15,2016-11-07,Status,,New
Case_14674,W_User.15,2016-12-02,Status,New,Working
Case_14674,W_User.15,2016-12-31,Status,Working,Escalated
Case_14674,W_User.15,2017-01-04,Status,Escalated,Waiting on Customer
Case_14674,W_User.15,2017-01-06,Status,Waiting on Customer,Closed
Case_14675,W_User.4,2016-12-13,created,,
Case_14675,W_User.4,2016-12-13,Status,,New
Case_14675,W_User.4,2017-01-06,Status,New,Closed
Case_14676,W_User.15,2016-11-07,created,,
Case_14676,W_User.15,2016-11-07,Status,,New
Case_14676,W_User.15,2016-11-22,Status,New,Working
Case_14676,W_User.15,2016-12-04,Status,Working,Waiting on Customer
Case_14676,W_User.15,2016-12-31,Status,Waiting on Customer,Working
Case_14676,W_User.15,2017-01-06,Status,Working,Closed
Case_14677,W_User.9,2016-10-14,created,,
Case_14677,W_User.9,2016-10-14,Status,,New
Case_14677,W_User.9,2017-01-06,Status,New,Closed
Case_14678,W_User.20,2016-12-13,created,,
Case_14678,W_User.20,2016-12-13,Status,,New
Case_14678,W_User.20,2017-01-06,Status,New,Closed
Case_14679,W_User.14,2016-10-26,created,,
Case_14679,W_User.14,2016-10-26,Status,,New
Case_14679,W_User.14,2017-01-06,Status,New,Closed
Case_14680,W_User.6,2016-12-01,created,,
Case_14680,W_User.6,2016-12-01,Status,,New
Case_14680,W_User.6,2016-12-24,Status,New,On Hold
Case_14680,W_User.6,2017-01-05,Status,On Hold,Waiting on Customer
Case_14680,W_User.6,2017-01-06,Status,Waiting on Customer,Closed
Case_14681,W_User.10,2016-09-20,created,,
Case_14681,W_User.10,2016-09-20,Status,,New
Case_14681,W_User.10,2016-09-30,Status,New,Escalated
Case_14681,W_User.10,2016-10-14,Status,Escalated,Waiting on Customer
Case_14681,W_User.10,2016-10-30,Status,Waiting on Customer,Working
Case_14681,W_User.10,2016-11-24,Status,Working,Waiting on Customer
Case_14681,W_User.10,2016-12-18,Status,Waiting on Customer,Working
Case_14681,W_User.10,2016-12-27,Status,Working,On Hold
Case_14681,W_User.10,2017-01-06,Status,On Hold,Closed
Case_14682,W_User.14,2016-10-26,created,,
Case_14682,W_User.14,2016-10-26,Status,,New
Case_14682,W_User.14,2017-01-06,Status,New,Closed
Case_14683,W_User.2,2016-11-07,created,,
Case_14683,W_User.2,2016-11-07,Status,,New
Case_14683,W_User.2,2016-11-11,Status,New,On Hold
Case_14683,W_User.2,2016-11-21,Status,On Hold,Working
Case_14683,W_User.2,2016-11-25,Status,Working,Waiting on Customer
Case_14683,W_User.2,2016-12-20,Status,Waiting on Customer,On Hold
Case_14683,W_User.2,2016-12-29,Status,On Hold,Waiting on Customer
Case_14683,W_User.2,2017-01-03,Status,Waiting on Customer,On Hold
Case_14683,W_User.2,2017-01-06,Status,On Hold,Closed
Case_14684,W_User.4,2016-09-20,created,,
Case_14684,W_User.4,2016-09-20,Status,,New
Case_14684,W_User.4,2017-01-06,Status,New,Closed
Case_14685,W_User.14,2016-12-13,created,,
Case_14685,W_User.14,2016-12-13,Status,,New
Case_14685,W_User.14,2017-01-06,Status,New,Closed
Case_14686,W_User.11,2016-11-19,created,,
Case_14686,W_User.11,2016-11-19,Status,,New
Case_14686,W_User.11,2017-01-06,Status,New,Closed
Case_14687,W_User.15,2016-10-02,created,,
Case_14687,W_User.15,2016-10-02,Status,,New
Case_14687,W_User.15,2017-01-06,Status,New,Closed
Case_14688,W_User.9,2016-12-25,created,,
Case_14688,W_User.9,2016-12-25,Status,,New
Case_14688,W_User.9,2017-01-06,Status,New,Closed
Case_14689,W_User.6,2016-10-02,created,,
Case_14689,W_User.6,2016-10-02,Status,,New
Case_14689,W_User.6,2016-10-09,Status,New,Escalated
Case_14689,W_User.6,2016-11-03,Status,Escalated,Working
Case_14689,W_User.6,2016-11-04,Status,Working,On Hold
Case_14689,W_User.6,2016-12-02,Status,On Hold,Waiting on Customer
Case_14689,W_User.6,2016-12-24,Status,Waiting on Customer,Working
Case_14689,W_User.6,2017-01-06,Status,Working,Closed
Case_14690,W_User.6,2016-10-26,created,,
Case_14690,W_User.6,2016-10-26,Status,,New
Case_14690,W_User.6,2017-01-06,Status,New,Closed
Case_14691,W_User.8,2016-09-20,created,,
Case_14691,W_User.8,2016-09-20,Status,,New
Case_14691,W_User.8,2017-01-06,Status,New,Closed
Case_14692,W_User.2,2016-12-25,created,,
Case_14692,W_User.2,2016-12-25,Status,,New
Case_14692,W_User.2,2017-01-03,Status,New,On Hold
Case_14692,W_User.2,2017-01-06,Status,On Hold,Closed
Case_14693,W_User.9,2016-09-08,created,,
Case_14693,W_User.9,2016-09-08,Status,,New
Case_14693,W_User.9,2017-01-06,Status,New,Closed
Case_14694,W_User.10,2016-10-02,created,,
Case_14694,W_User.10,2016-10-02,Status,,New
Case_14694,W_User.10,2016-10-28,Status,New,Waiting on Customer
Case_14694,W_User.10,2016-11-09,Status,Waiting on Customer,Escalated
Case_14694,W_User.10,2016-12-07,Status,Escalated,Working
Case_14694,W_User.10,2016-12-13,Status,Working,On Hold
Case_14694,W_User.10,2016-12-29,Status,On Hold,Working
Case_14694,W_User.10,2017-01-06,Status,Working,Closed
Case_14695,W_User.9,2016-10-14,created,,
Case_14695,W_User.9,2016-10-14,Status,,New
Case_14695,W_User.9,2016-10-28,Status,New,On Hold
Case_14695,W_User.9,2016-11-11,Status,On Hold,Escalated
Case_14695,W_User.9,2016-12-02,Status,Escalated,On Hold
Case_14695,W_User.9,2016-12-26,Status,On Hold,Working
Case_14695,W_User.9,2017-01-06,Status,Working,Closed
Case_14696,W_User.16,2016-09-20,created,,
Case_14696,W_User.16,2016-09-20,Status,,New
Case_14696,W_User.16,2017-01-06,Status,New,Closed
Case_14697,W_User.13,2016-12-01,created,,
Case_14697,W_User.13,2016-12-01,Status,,New
Case_14697,W_User.13,2017-01-06,Status,New,Closed
Case_14698,W_User.9,2016-12-25,created,,
Case_14698,W_User.9,2016-12-25,Status,,New
Case_14698,W_User.9,2017-01-06,Status,New,Closed
Case_14699,W_User.15,2016-11-19,created,,
Case_14699,W_User.15,2016-11-19,Status,,New
Case_14699,W_User.15,2016-12-18,Status,New,Working
Case_14699,W_User.15,2016-12-24,Status,Working,On Hold
Case_14699,W_User.15,2017-01-06,Status,On Hold,Closed
Case_14700,W_User.8,2016-10-02,created,,
Case_14700,W_User.8,2016-10-02,Status,,New
Case_14700,W_User.8,2016-11-01,Status,New,On Hold
Case_14700,W_User.8,2016-11-03,Status,On Hold,Working
Case_14700,W_User.8,2016-11-14,Status,Working,Waiting on Customer
Case_14700,W_User.8,2016-12-01,Status,Waiting on Customer,On Hold
Case_14700,W_User.8,2016-12-10,Status,On Hold,Escalated
Case_14700,W_User.8,2017-01-02,Status,Escalated,Working
Case_14700,W_User.8,2017-01-02,Status,Working,On Hold
Case_14700,W_User.8,2017-01-06,Status,On Hold,Closed
Case_14701,W_User.12,2016-12-25,created,,
Case_14701,W_User.12,2016-12-25,Status,,New
Case_14701,W_User.12,2017-01-05,Status,New,Waiting on Customer
Case_14701,W_User.12,2017-01-06,Status,Waiting on Customer,Closed
Case_14702,W_User.14,2016-12-25,created,,
Case_14702,W_User.14,2016-12-25,Status,,New
Case_14702,W_User.14,2017-01-06,Status,New,Closed
Case_14703,W_User.9,2016-12-13,created,,
Case_14703,W_User.9,2016-12-13,Status,,New
Case_14703,W_User.9,2017-01-06,Status,New,Closed
Case_14704,W_User.11,2016-09-08,created,,
Case_14704,W_User.11,2016-09-08,Status,,New
Case_14704,W_User.11,2017-01-06,Status,New,Closed
Case_14705,W_User.18,2016-12-25,created,,
Case_14705,W_User.18,2016-12-25,Status,,New
Case_14705,W_User.18,2017-01-06,Status,New,Closed
Case_14706,W_User.13,2016-10-14,created,,
Case_14706,W_User.13,2016-10-14,Status,,New
Case_14706,W_User.13,2016-10-20,Status,New,Escalated
Case_14706,W_User.13,2016-10-24,Status,Escalated,Waiting on Customer
Case_14706,W_User.13,2016-11-20,Status,Waiting on Customer,Working
Case_14706,W_User.13,2016-12-02,Status,Working,On Hold
Case_14706,W_User.13,2016-12-14,Status,On Hold,Waiting on Customer
Case_14706,W_User.13,2017-01-05,Status,Waiting on Customer,On Hold
Case_14706,W_User.13,2017-01-06,Status,On Hold,Closed
Case_14707,W_User.4,2016-11-07,created,,
Case_14707,W_User.4,2016-11-07,Status,,New
Case_14707,W_User.4,2016-11-10,Status,New,Waiting on Customer
Case_14707,W_User.4,2016-11-19,Status,Waiting on Customer,On Hold
Case_14707,W_User.4,2016-12-09,Status,On Hold,Escalated
Case_14707,W_User.4,2016-12-25,Status,Escalated,Working
Case_14707,W_User.4,2017-01-06,Status,Working,Closed
Case_14708,W_User.17,2016-12-13,created,,
Case_14708,W_User.17,2016-12-13,Status,,New
Case_14708,W_User.17,2017-01-06,Status,New,Closed
Case_14709,W_User.13,2016-12-13,created,,
Case_14709,W_User.13,2016-12-13,Status,,New
Case_14709,W_User.13,2017-01-06,Status,New,Closed
Case_14710,W_User.10,2016-10-02,created,,
Case_14710,W_User.10,2016-10-02,Status,,New
Case_14710,W_User.10,2016-10-23,Status,New,Working
Case_14710,W_User.10,2016-11-20,Status,Working,Escalated
Case_14710,W_User.10,2016-12-06,Status,Escalated,Waiting on Customer
Case_14710,W_User.10,2016-12-06,Status,Waiting on Customer,Working
Case_14710,W_User.10,2016-12-07,Status,Working,Waiting on Customer
Case_14710,W_User.10,2016-12-24,Status,Waiting on Customer,On Hold
Case_14710,W_User.10,2017-01-05,Status,On Hold,Waiting on Customer
Case_14710,W_User.10,2017-01-06,Status,Waiting on Customer,Closed
Case_14711,W_User.9,2016-09-20,created,,
Case_14711,W_User.9,2016-09-20,Status,,New
Case_14711,W_User.9,2016-10-06,Status,New,Escalated
Case_14711,W_User.9,2016-11-03,Status,Escalated,Waiting on Customer
Case_14711,W_User.9,2016-12-03,Status,Waiting on Customer,On Hold
Case_14711,W_User.9,2017-01-01,Status,On Hold,Waiting on Customer
Case_14711,W_User.9,2017-01-06,Status,Waiting on Customer,Closed
Case_14712,W_User.15,2016-10-26,created,,
Case_14712,W_User.15,2016-10-26,Status,,New
Case_14712,W_User.15,2016-11-05,Status,New,Waiting on Customer
Case_14712,W_User.15,2016-11-06,Status,Waiting on Customer,On Hold
Case_14712,W_User.15,2016-11-13,Status,On Hold,Working
Case_14712,W_User.15,2016-11-27,Status,Working,Escalated
Case_14712,W_User.15,2016-12-21,Status,Escalated,Waiting on Customer
Case_14712,W_User.15,2017-01-06,Status,Waiting on Customer,Closed
Case_14713,W_User.3,2016-10-02,created,,
Case_14713,W_User.3,2016-10-02,Status,,New
Case_14713,W_User.3,2016-10-10,Status,New,Escalated
Case_14713,W_User.3,2016-11-05,Status,Escalated,Working
Case_14713,W_User.3,2016-11-07,Status,Working,Waiting on Customer
Case_14713,W_User.3,2016-12-01,Status,Waiting on Customer,On Hold
Case_14713,W_User.3,2016-12-12,Status,On Hold,Waiting on Customer
Case_14713,W_User.3,2016-12-16,Status,Waiting on Customer,On Hold
Case_14713,W_User.3,2017-01-06,Status,On Hold,Closed
Case_14714,W_User.20,2016-10-02,created,,
Case_14714,W_User.20,2016-10-02,Status,,New
Case_14714,W_User.20,2017-01-06,Status,New,Closed
Case_14715,W_User.16,2016-12-01,created,,
Case_14715,W_User.16,2016-12-01,Status,,New
Case_14715,W_User.16,2017-01-06,Status,New,Closed
Case_14716,W_User.4,2016-12-01,created,,
Case_14716,W_User.4,2016-12-01,Status,,New
Case_14716,W_User.4,2017-01-06,Status,New,Closed
