Case_27161,W_User.1,2016-10-31,Status,,New
Case_27161,W_User.1,2016-11-24,Status,New,Closed
Case_27162,W_User.15,2016-08-20,created,,
Case_27162,W_User.15,2016-08-20,Status,,New
Case_27162,W_User.15,2016-11-24,Status,New,Closed
Case_27163,W_User.15,2016-09-25,created,,
Case_27163,W_User.15,2016-09-25,Status,,New
Case_27163,W_User.15,2016-10-24,Status,New,Working
Case_27163,W_User.15,2016-11-07,Status,Working,On Hold
Case_27163,W_User.15,2016-11-10,Status,On Hold,Waiting on Customer
Case_27163,W_User.15,2016-11-24,Status,Waiting on Customer,Closed
Case_27164,W_User.13,2016-10-31,created,,
Case_27164,W_User.13,2016-10-31,Status,,New
Case_27164,W_User.13,2016-11-08,Status,New,On Hold
Case_27164,W_User.13,2016-11-24,Status,On Hold,Closed
Case_27165,W_User.2,2016-08-20,created,,
Case_27165,W_User.2,2016-08-20,Status,,New
Case_27165,W_User.2,2016-11-24,Status,New,Closed
Case_27166,W_User.6,2016-11-12,created,,
Case_27166,W_User.6,2016-11-12,Status,,New
Case_27166,W_User.6,2016-11-13,Status,New,Waiting on Customer
Case_27166,W_User.6,2016-11-24,Status,Waiting on Customer,Closed
Case_27167,W_User.10,2016-10-07,created,,
Case_27167,W_User.10,2016-10-07,Status,,New
Case_27167,W_User.10,2016-10-27,Status,New,Escalated
Case_27167,W_User.10,2016-11-14,Status,Escalated,Working
Case_27167,W_User.10,2016-11-24,Status,Working,Closed
Case_27168,W_User.19,2016-07-27,created,,
Case_27168,W_User.19,2016-07-27,Status,,New
Case_27168,W_User.19,2016-07-27,Status,New,Waiting on Customer
Case_27168,W_User.19,2016-08-24,Status,Waiting on Customer,Working
Case_27168,W_User.19,2016-09-22,Status,Working,Waiting on Customer
Case_27168,W_User.19,2016-10-17,Status,Waiting on Customer,On Hold
Case_27168,W_User.19,2016-11-15,Status,On Hold,Waiting on Customer
Case_27168,W_User.19,2016-11-24,Status,Waiting on Customer,Closed
Case_27169,W_User.10,2016-11-12,created,,
Case_27169,W_User.10,2016-11-12,Status,,New
Case_27169,W_User.10,2016-11-19,Status,New,On Hold
Case_27169,W_User.10,2016-11-24,Status,On Hold,Closed
Case_27170,W_User.7,2016-10-19,created,,
Case_27170,W_User.7,2016-10-19,Status,,New
Case_27170,W_User.7,2016-11-24,Status,New,Closed
Case_27171,W_User.14,2016-09-25,created,,
Case_27171,W_User.14,2016-09-25,Status,,New
Case_27171,W_User.14,2016-11-24,Status,New,Closed
Case_27172,W_User.13,2016-08-20,created,,
Case_27172,W_User.13,2016-08-20,Status,,New
Case_27172,W_User.13,2016-11-24,Status,New,Closed
Case_27173,W_User.9,2016-09-25,created,,
Case_27173,W_User.9,2016-09-25,Status,,New
Case_27173,W_User.9,2016-11-24,Status,New,Closed
Case_27174,W_User.14,2016-10-19,created,,
Case_27174,W_User.14,2016-10-19,Status,,New
Case_27174,W_User.14,2016-11-24,Status,New,Closed
Case_27175,W_User.10,2016-10-19,created,,
Case_27175,W_User.10,2016-10-19,Status,,New
Case_27175,W_User.10,2016-11-24,Status,New,Closed
Case_27176,W_User.2,2016-10-19,created,,
Case_27176,W_User.2,2016-10-19,Status,,New
Case_27176,W_User.2,2016-11-11,Status,New,Working
Case_27176,W_User.2,2016-11-24,Status,Working,Closed
Case_27177,W_User.20,2016-10-31,created,,
Case_27177,W_User.20,2016-10-31,Status,,New
Case_27177,W_User.20,2016-11-10,Status,New,Waiting on Customer
Case_27177,W_User.20,2016-11-12,Status,Waiting on Customer,On Hold
Case_27177,W_User.20,2016-11-23,Status,On Hold,Waiting on Customer
Case_27177,W_User.20,2016-11-24,Status,Waiting on Customer,Closed
Case_27178,W_User.18,2016-09-01,created,,
Case_27178,W_User.18,2016-09-01,Status,,New
Case_27178,W_User.18,2016-11-24,Status,New,Closed
Case_27179,W_User.2,2016-09-25,created,,
Case_27179,W_User.2,2016-09-25,Status,,New
Case_27179,W_User.2,2016-09-28,Status,New,Waiting on Customer
Case_27179,W_User.2,2016-09-29,Status,Waiting on Customer,Working
Case_27179,W_User.2,2016-10-12,Status,Working,On Hold
Case_27179,W_User.2,2016-11-02,Status,On Hold,Escalated
Case_27179,W_User.2,2016-11-08,Status,Escalated,Working
Case_27179,W_User.2,2016-11-12,Status,Working,Waiting on Customer
Case_27179,W_User.2,2016-11-16,Status,Waiting on Customer,Working
Case_27179,W_User.2,2016-11-23,Status,Working,On Hold
Case_27179,W_User.2,2016-11-24,Status,On Hold,Closed
Case_27180,W_User.14,2016-10-31,created,,
Case_27180,W_User.14,2016-10-31,Status,,New
Case_27180,W_User.14,2016-11-20,Status,New,On Hold
Case_27180,W_User.14,2016-11-24,Status,On Hold,Working
Case_27181,W_User.11,2016-10-19,created,,
Case_27181,W_User.11,2016-10-19,Status,,New
Case_27181,W_User.11,2016-11-06,Status,New,Working
Case_27181,W_User.11,2016-11-24,Status,Working,Escalated
Case_27182,W_User.6,2016-09-13,created,,
Case_27182,W_User.6,2016-09-13,Status,,New
Case_27182,W_User.6,2016-11-24,Status,New,Closed
Case_27183,W_User.15,2016-10-31,created,,
Case_27183,W_User.15,2016-10-31,Status,,New
Case_27183,W_User.15,2016-11-24,Status,New,Closed
Case_27184,W_User.18,2016-10-07,created,,
Case_27184,W_User.18,2016-10-07,Status,,New
Case_27184,W_User.18,2016-10-26,Status,New,Escalated
Case_27184,W_User.18,2016-10-26,Status,Escalated,Waiting on Customer
Case_27184,W_User.18,2016-11-14,Status,Waiting on Customer,Working
Case_27184,W_User.18,2016-11-15,Status,Working,On Hold
Case_27184,W_User.18,2016-11-24,Status,On Hold,Closed
Case_27185,W_User.14,2016-09-25,created,,
Case_27185,W_User.14,2016-09-25,Status,,New
Case_27185,W_User.14,2016-10-21,Status,New,Escalated
Case_27185,W_User.14,2016-11-12,Status,Escalated,On Hold
Case_27185,W_User.14,2016-11-24,Status,On Hold,Closed
Case_27186,W_User.6,2016-09-25,created,,
Case_27186,W_User.6,2016-09-25,Status,,New
Case_27186,W_User.6,2016-09-25,Status,New,Working
Case_27186,W_User.6,2016-10-04,Status,Working,Escalated
Case_27186,W_User.6,2016-10-27,Status,Escalated,On Hold
Case_27186,W_User.6,2016-11-02,Status,On Hold,Waiting on Customer
Case_27186,W_User.6,2016-11-20,Status,Waiting on Customer,Working
Case_27186,W_User.6,2016-11-24,Status,Working,Closed
Case_27187,W_User.15,2016-10-31,created,,
Case_27187,W_User.15,2016-10-31,Status,,New
Case_27187,W_User.15,2016-11-17,Status,New,On Hold
Case_27187,W_User.15,2016-11-24,Status,On Hold,Closed
Case_27188,W_User.19,2016-10-19,created,,
Case_27188,W_User.19,2016-10-19,Status,,New
Case_27188,W_User.19,2016-10-29,Status,New,Escalated
Case_27188,W_User.19,2016-11-24,Status,Escalated,Working
Case_27189,W_User.15,2016-08-08,created,,
Case_27189,W_User.15,2016-08-08,Status,,New
Case_27189,W_User.15,2016-11-24,Status,New,Closed
Case_27190,W_User.14,2016-11-12,created,,
Case_27190,W_User.14,2016-11-12,Status,,New
Case_27190,W_User.14,2016-11-24,Status,New,Closed
Case_27191,W_User.6,2016-10-19,created,,
Case_27191,W_User.6,2016-10-19,Status,,New
Case_27191,W_User.6,2016-11-17,Status,New,On Hold
Case_27191,W_User.6,2016-11-24,Status,On Hold,Closed
Case_27192,W_User.6,2016-10-31,created,,
Case_27192,W_User.6,2016-10-31,Status,,New
Case_27192,W_User.6,2016-11-24,Status,New,Closed
Case_27193,W_User.15,2016-10-31,created,,
Case_27193,W_User.15,2016-10-31,Status,,New
Case_27193,W_User.15,2016-11-24,Status,New,Closed
Case_27194,W_User.14,2016-10-19,created,,
Case_27194,W_User.14,2016-10-19,Status,,New
Case_27194,W_User.14,2016-11-24,Status,New,Closed
Case_27195,W_User.11,2016-09-13,created,,
Case_27195,W_User.11,2016-09-13,Status,,New
Case_27195,W_User.11,2016-10-07,Status,New,Waiting on Customer
Case_27195,W_User.11,2016-11-06,Status,Waiting on Customer,On Hold
Case_27195,W_User.11,2016-11-24,Status,On Hold,Closed
Case_27196,W_User.8,2016-09-01,created,,
Case_27196,W_User.8,2016-09-01,Status,,New
Case_27196,W_User.8,2016-09-19,Status,New,Escalated
Case_27196,W_User.8,2016-09-20,Status,Escalated,Working
Case_27196,W_User.8,2016-09-22,Status,Working,On Hold
Case_27196,W_User.8,2016-09-27,Status,On Hold,Waiting on Customer
Case_27196,W_User.8,2016-10-22,Status,Waiting on Customer,Working
Case_27196,W_User.8,2016-10-22,Status,Working,Waiting on Customer
