Case_8356,W_User.12,2016-12-30,Status,Waiting on Customer,Working
Case_8356,W_User.12,2017-01-02,Status,Working,Waiting on Customer
Case_8356,W_User.12,2017-01-13,Status,Waiting on Customer,On Hold
Case_8356,W_User.12,2017-01-25,Status,On Hold,Waiting on Customer
Case_8356,W_User.12,2017-01-27,Status,Waiting on Customer,Closed
Case_8357,W_User.13,2016-12-22,created,,
Case_8357,W_User.13,2016-12-22,Status,,New
Case_8357,W_User.13,2017-01-27,Status,New,Closed
Case_8358,W_User.7,2017-01-15,created,,
Case_8358,W_User.7,2017-01-15,Status,,New
Case_8358,W_User.7,2017-01-27,Status,New,Closed
Case_8359,W_User.11,2017-01-15,created,,
Case_8359,W_User.11,2017-01-15,Status,,New
Case_8359,W_User.11,2017-01-27,Status,New,Closed
Case_8360,W_User.10,2016-12-10,created,,
Case_8360,W_User.10,2016-12-10,Status,,New
Case_8360,W_User.10,2017-01-09,Status,New,Working
Case_8360,W_User.10,2017-01-27,Status,Working,Closed
Case_8361,W_User.12,2016-12-10,created,,
Case_8361,W_User.12,2016-12-10,Status,,New
Case_8361,W_User.12,2016-12-19,Status,New,Escalated
Case_8361,W_User.12,2017-01-04,Status,Escalated,Waiting on Customer
Case_8361,W_User.12,2017-01-08,Status,Waiting on Customer,Working
Case_8361,W_User.12,2017-01-17,Status,Working,Waiting on Customer
Case_8361,W_User.12,2017-01-27,Status,Waiting on Customer,On Hold
Case_8362,W_User.4,2016-10-23,created,,
Case_8362,W_User.4,2016-10-23,Status,,New
Case_8362,W_User.4,2017-01-27,Status,New,Closed
Case_8363,W_User.7,2016-12-22,created,,
Case_8363,W_User.7,2016-12-22,Status,,New
Case_8363,W_User.7,2017-01-12,Status,New,Working
Case_8363,W_User.7,2017-01-27,Status,Working,Closed
Case_8364,W_User.7,2016-09-29,created,,
Case_8364,W_User.7,2016-09-29,Status,,New
Case_8364,W_User.7,2016-10-12,Status,New,Escalated
Case_8364,W_User.7,2016-11-11,Status,Escalated,Working
Case_8364,W_User.7,2016-12-04,Status,Working,Waiting on Customer
Case_8364,W_User.7,2016-12-09,Status,Waiting on Customer,Working
Case_8364,W_User.7,2016-12-24,Status,Working,Waiting on Customer
Case_8364,W_User.7,2017-01-15,Status,Waiting on Customer,On Hold
Case_8364,W_User.7,2017-01-25,Status,On Hold,Waiting on Customer
Case_8364,W_User.7,2017-01-27,Status,Waiting on Customer,Closed
Case_8365,W_User.11,2016-09-29,created,,
Case_8365,W_User.11,2016-09-29,Status,,New
Case_8365,W_User.11,2017-01-27,Status,New,Closed
Case_8366,W_User.20,2016-11-04,created,,
Case_8366,W_User.20,2016-11-04,Status,,New
Case_8366,W_User.20,2017-01-27,Status,New,Closed
Case_8367,W_User.12,2016-11-16,created,,
Case_8367,W_User.12,2016-11-16,Status,,New
Case_8367,W_User.12,2016-12-02,Status,New,Escalated
Case_8367,W_User.12,2017-01-01,Status,Escalated,Working
Case_8367,W_User.12,2017-01-18,Status,Working,Waiting on Customer
Case_8367,W_User.12,2017-01-27,Status,Waiting on Customer,Closed
Case_8368,W_User.1,2016-11-04,created,,
Case_8368,W_User.1,2016-11-04,Status,,New
Case_8368,W_User.1,2016-11-19,Status,New,Working
Case_8368,W_User.1,2016-12-01,Status,Working,Waiting on Customer
Case_8368,W_User.1,2016-12-24,Status,Waiting on Customer,Working
Case_8368,W_User.1,2017-01-12,Status,Working,Waiting on Customer
Case_8368,W_User.1,2017-01-13,Status,Waiting on Customer,On Hold
Case_8368,W_User.1,2017-01-27,Status,On Hold,Closed
Case_8369,W_User.12,2016-12-10,created,,
Case_8369,W_User.12,2016-12-10,Status,,New
Case_8369,W_User.12,2017-01-01,Status,New,On Hold
Case_8369,W_User.12,2017-01-09,Status,On Hold,Escalated
Case_8369,W_User.12,2017-01-19,Status,Escalated,Working
Case_8369,W_User.12,2017-01-27,Status,Working,Closed
Case_8370,W_User.12,2016-12-22,created,,
Case_8370,W_User.12,2016-12-22,Status,,New
Case_8370,W_User.12,2017-01-04,Status,New,Escalated
Case_8370,W_User.12,2017-01-16,Status,Escalated,Waiting on Customer
