Facebook,New York 4,Computers,High,51,0.507606432,Violation,60720,Software Issue,1100,Tier 3,880,69,550,22770,68.2559826,8.064270476,FALSE,Closed,True,84,East Sales,W_User.15,48,W_Account.9159,1,2016-10-13,2017-01-05,Case_15000,true
Facebook,New York 3,Computers,High,44,0.573934804,Compliant,94160,Software Issue,1100,Tier 3,880,107,550,35310,72.80275562,8.416897337,FALSE,Closed,False,48,Central Sales,W_User.6,48,W_Account.9160,1,2016-11-18,2017-01-05,Case_15001,true
Facebook,New York 2,Computers,High,56,0.465924096,Violation,84480,Software Issue,1100,Tier 3,880,96,550,31680,71.48658448,8.329705083,FALSE,Closed,False,84,East Sales,W_User.11,48,W_Account.9161,1,2016-10-13,2017-01-05,Case_15002,true
Facebook,New York 1,Computers,High,35,0.462257696,Violation,80960,Software Issue,1100,Tier 3,880,92,550,30360,71.00797679,8.295497426,FALSE,Closed,False,120,Central Sales,W_User.8,48,W_Account.9162,1,2016-09-07,2017-01-05,Case_15003,true
Facebook,Chicago 3,Computers,Medium,37,0.515098387,Compliant,113520,Software Issue,1100,Tier 3,880,129,550,42570,75.4350979,8.567186996,FALSE,Closed,True,12,Central Sales,W_User.9,48,W_Account.9163,1,2016-12-24,2017-01-05,Case_15004,true
Facebook,Chicago 2,Computers,Medium,64,0.469181252,Compliant,104720,Software Issue,1100,Tier 3,880,119,550,39270,74.23857868,8.502332587,FALSE,Closed,False,12,South Sales,W_User.17,48,W_Account.9164,1,2016-12-24,2017-01-05,Case_15005,true
Facebook,Chicago 1,Computers,Medium,27,0.45313651,Violation,96800,Software Issue,1100,Tier 3,880,110,550,36300,73.16171139,8.439122494,FALSE,Closed,False,108,West Sales,W_User.1,48,W_Account.9165,1,2016-09-19,2017-01-05,Case_15006,true
Facebook,Boston 2,Computers,Low,42,0.482318084,Compliant,175120,Software Issue,1100,Tier 3,880,199,550,65670,83.81073241,8.915610273,FALSE,Closed,True,48,Central Sales,W_User.10,48,W_Account.9166,1,2016-11-18,2017-01-05,Case_15007,true
Facebook,Boston 1,Computers,Low,28,0.556204555,Violation,131120,Software Issue,1100,Tier 3,880,149,550,49170,77.82813633,8.683035865,FALSE,Closed,True,84,West Sales,W_User.2,48,W_Account.9167,3,2016-10-13,2017-01-05,Case_15008,true
Facebook,New York 4,DVD Players,High,40,0.438697758,Violation,19305,Software Issue,150,Tier 4,135,143,75,8580,63.11094996,7.279794036,FALSE,Closed,False,60,Central Sales,W_User.10,48,W_Account.9167,3,2016-11-06,2017-01-05,Case_15009,true
Facebook,New York 3,DVD Players,High,48,0.479708334,Violation,22680,Software Issue,150,Tier 4,135,168,75,10080,63.65482234,7.409295104,FALSE,Closed,False,84,East Sales,W_User.11,48,W_Account.9167,3,2016-10-13,2017-01-05,Case_15010,true
Facebook,New York 2,DVD Players,High,49,0.528809939,Compliant,30105,Software Issue,150,Tier 4,135,223,75,13380,64.85134155,7.636925813,FALSE,Closed,False,12,East Sales,W_User.14,48,W_Account.9168,1,2016-12-24,2017-01-05,Case_15011,true
Facebook,New York 1,DVD Players,High,38,0.544093541,Violation,22680,Software Issue,150,Tier 4,135,168,75,10080,63.65482234,7.409295104,FALSE,Closed,True,96,Central Sales,W_User.6,48,W_Account.9169,4,2016-10-01,2017-01-05,Case_15012,true
Facebook,Chicago 3,DVD Players,Medium,43,0.458597229,Compliant,86535,Software Issue,150,Tier 4,135,641,75,38460,73.9448876,8.485580546,FALSE,Closed,True,12,Central Sales,W_User.7,48,W_Account.9169,4,2016-12-24,2017-01-05,Case_15013,true
Facebook,Chicago 2,DVD Players,Medium,61,0.42,Violation,73305,Software Issue,150,Tier 4,135,543,75,32580,71.8129079,8.352220803,FALSE,Closed,False,72,South Sales,W_User.20,48,W_Account.9169,4,2016-10-25,2017-01-05,Case_15014,true
