Case_0,W_User.8,2016-11-29,created,,
Case_0,W_User.8,2016-11-29,Status,,New
Case_0,W_User.8,2017-02-21,Status,New,Closed
Case_1,W_User.12,2017-01-16,created,,
Case_1,W_User.12,2017-01-16,Status,,New
Case_1,W_User.12,2017-02-21,Status,New,Closed
Case_2,W_User.15,2016-10-24,created,,
Case_2,W_User.15,2016-10-24,Status,,New
Case_2,W_User.15,2017-02-21,Status,New,Closed
Case_3,W_User.5,2017-02-09,created,,
Case_3,W_User.5,2017-02-09,Status,,New
Case_3,W_User.5,2017-02-21,Status,New,Closed
Case_4,W_User.9,2017-01-16,created,,
Case_4,W_User.9,2017-01-16,Status,,New
Case_4,W_User.9,2017-02-11,Status,New,Waiting on Customer
Case_4,W_User.9,2017-02-21,Status,Waiting on Customer,Closed
Case_5,W_User.13,2016-12-23,created,,
Case_5,W_User.13,2016-12-23,Status,,New
Case_5,W_User.13,2017-02-21,Status,New,Closed
Case_6,W_User.14,2017-01-28,created,,
Case_6,W_User.14,2017-01-28,Status,,New
Case_6,W_User.14,2017-02-18,Status,New,Waiting on Customer
Case_6,W_User.14,2017-02-21,Status,Waiting on Customer,Closed
Case_7,W_User.6,2017-02-09,created,,
Case_7,W_User.6,2017-02-09,Status,,New
Case_7,W_User.6,2017-02-21,Status,New,Closed
Case_8,W_User.8,2017-02-09,created,,
Case_8,W_User.8,2017-02-09,Status,,New
Case_8,W_User.8,2017-02-21,Status,New,Closed
Case_9,W_User.3,2016-11-05,created,,
Case_9,W_User.3,2016-11-05,Status,,New
Case_9,W_User.3,2016-12-02,Status,New,Escalated
Case_9,W_User.3,2016-12-16,Status,Escalated,On Hold
Case_9,W_User.3,2017-01-13,Status,On Hold,Waiting on Customer
Case_9,W_User.3,2017-01-13,Status,Waiting on Customer,On Hold
Case_9,W_User.3,2017-01-30,Status,On Hold,Working
Case_9,W_User.3,2017-02-13,Status,Working,Waiting on Customer
Case_9,W_User.3,2017-02-14,Status,Waiting on Customer,Working
Case_9,W_User.3,2017-02-21,Status,Working,Closed
Case_10,W_User.17,2016-12-11,created,,
Case_10,W_User.17,2016-12-11,Status,,New
Case_10,W_User.17,2017-02-21,Status,New,Closed
Case_11,W_User.16,2016-12-23,created,,
Case_11,W_User.16,2016-12-23,Status,,New
Case_11,W_User.16,2017-01-15,Status,New,On Hold
Case_11,W_User.16,2017-01-17,Status,On Hold,Working
Case_11,W_User.16,2017-02-04,Status,Working,On Hold
Case_11,W_User.16,2017-02-21,Status,On Hold,Working
Case_12,W_User.15,2017-01-16,created,,
Case_12,W_User.15,2017-01-16,Status,,New
