Case_20975,W_User.13,2016-10-26,Status,Working,Waiting on Customer
Case_20975,W_User.13,2016-11-16,Status,Waiting on Customer,Working
Case_20975,W_User.13,2016-12-05,Status,Working,On Hold
Case_20975,W_User.13,2016-12-05,Status,On Hold,Working
Case_20975,W_User.13,2016-12-16,Status,Working,Closed
Case_20976,W_User.14,2016-08-18,created,,
Case_20976,W_User.14,2016-08-18,Status,,New
Case_20976,W_User.14,2016-12-16,Status,New,Closed
Case_20977,W_User.19,2016-10-29,created,,
Case_20977,W_User.19,2016-10-29,Status,,New
Case_20977,W_User.19,2016-10-29,Status,New,Waiting on Customer
Case_20977,W_User.19,2016-11-20,Status,Waiting on Customer,Working
Case_20977,W_User.19,2016-12-16,Status,Working,Closed
Case_20978,W_User.10,2016-11-10,created,,
Case_20978,W_User.10,2016-11-10,Status,,New
Case_20978,W_User.10,2016-11-19,Status,New,Escalated
Case_20978,W_User.10,2016-12-12,Status,Escalated,Working
Case_20978,W_User.10,2016-12-16,Status,Working,Closed
Case_20979,W_User.8,2016-08-18,created,,
Case_20979,W_User.8,2016-08-18,Status,,New
Case_20979,W_User.8,2016-08-31,Status,New,On Hold
Case_20979,W_User.8,2016-09-23,Status,On Hold,Escalated
Case_20979,W_User.8,2016-09-28,Status,Escalated,On Hold
Case_20979,W_User.8,2016-10-25,Status,On Hold,Working
Case_20979,W_User.8,2016-11-17,Status,Working,On Hold
Case_20979,W_User.8,2016-11-17,Status,On Hold,Working
Case_20979,W_User.8,2016-12-09,Status,Working,On Hold
Case_20979,W_User.8,2016-12-16,Status,On Hold,Closed
Case_20980,W_User.9,2016-08-18,created,,
Case_20980,W_User.9,2016-08-18,Status,,New
Case_20980,W_User.9,2016-12-16,Status,New,Closed
Case_20981,W_User.10,2016-11-10,created,,
Case_20981,W_User.10,2016-11-10,Status,,New
Case_20981,W_User.10,2016-12-16,Status,New,Closed
Case_20982,W_User.10,2016-08-18,created,,
Case_20982,W_User.10,2016-08-18,Status,,New
Case_20982,W_User.10,2016-12-16,Status,New,Closed
Case_20983,W_User.7,2016-12-04,created,,
Case_20983,W_User.7,2016-12-04,Status,,New
Case_20983,W_User.7,2016-12-16,Status,New,Closed
Case_20984,W_User.8,2016-09-23,created,,
Case_20984,W_User.8,2016-09-23,Status,,New
Case_20984,W_User.8,2016-10-16,Status,New,Working
Case_20984,W_User.8,2016-10-26,Status,Working,Escalated
Case_20984,W_User.8,2016-11-25,Status,Escalated,On Hold
Case_20984,W_User.8,2016-12-06,Status,On Hold,Waiting on Customer
Case_20984,W_User.8,2016-12-16,Status,Waiting on Customer,Closed
Case_20985,W_User.7,2016-11-10,created,,
Case_20985,W_User.7,2016-11-10,Status,,New
Case_20985,W_User.7,2016-12-16,Status,New,Closed
Case_20986,W_User.16,2016-10-17,created,,
Case_20986,W_User.16,2016-10-17,Status,,New
Case_20986,W_User.16,2016-11-14,Status,New,Escalated
Case_20986,W_User.16,2016-12-05,Status,Escalated,On Hold
Case_20986,W_User.16,2016-12-16,Status,On Hold,Closed
Case_20987,W_User.12,2016-09-11,created,,
Case_20987,W_User.12,2016-09-11,Status,,New
Case_20987,W_User.12,2016-12-16,Status,New,Closed
Case_20988,W_User.2,2016-11-22,created,,
Case_20988,W_User.2,2016-11-22,Status,,New
Case_20988,W_User.2,2016-12-15,Status,New,Escalated
Case_20988,W_User.2,2016-12-16,Status,Escalated,Closed
Case_20989,W_User.11,2016-09-23,created,,
Case_20989,W_User.11,2016-09-23,Status,,New
Case_20989,W_User.11,2016-12-16,Status,New,Closed
Case_20990,W_User.8,2016-08-30,created,,
Case_20990,W_User.8,2016-08-30,Status,,New
Case_20990,W_User.8,2016-09-08,Status,New,Escalated
Case_20990,W_User.8,2016-09-09,Status,Escalated,Working
Case_20990,W_User.8,2016-09-20,Status,Working,On Hold
Case_20990,W_User.8,2016-10-10,Status,On Hold,Working
Case_20990,W_User.8,2016-10-26,Status,Working,Waiting on Customer
Case_20990,W_User.8,2016-11-11,Status,Waiting on Customer,On Hold
Case_20990,W_User.8,2016-11-15,Status,On Hold,Working
Case_20990,W_User.8,2016-11-21,Status,Working,On Hold
Case_20990,W_User.8,2016-11-22,Status,On Hold,Working
Case_20990,W_User.8,2016-12-05,Status,Working,Waiting on Customer
Case_20990,W_User.8,2016-12-16,Status,Waiting on Customer,Working
Case_20991,W_User.13,2016-11-22,created,,
Case_20991,W_User.13,2016-11-22,Status,,New
Case_20991,W_User.13,2016-12-16,Status,New,Closed
Case_20992,W_User.11,2016-11-22,created,,
Case_20992,W_User.11,2016-11-22,Status,,New
Case_20992,W_User.11,2016-12-16,Status,New,Closed
Case_20993,W_User.14,2016-10-29,created,,
